date,FUTU__load_f_scaled,FUTU__wind_f_scaled,FUTU__solar_f_scaled,CONS__wd_sin,CONS__wd_cos,CONS__ts_age,TARG__target_scaled
2022-08-12 12:00:00,0.4387463149480027,-0.6282684076219975,3.7198384521936263,-0.433884,-0.900969,7.190676034332207,2.2865677480384003
2022-08-12 13:00:00,0.29897655304548704,-0.5748063003080114,3.8775726520274874,-0.433884,-0.900969,7.190676034332207,2.0766347756621806
2022-08-12 14:00:00,0.19870694124585625,-0.5748063003080114,3.7966833187793534,-0.433884,-0.900969,7.190676034332207,2.030106391310361
2022-08-12 15:00:00,0.18351457582166977,-0.5636683612842642,3.4771704524492244,-0.433884,-0.900969,7.190676034332207,2.2774844511394483
2022-08-12 16:00:00,0.14401442571878492,-0.5324821320177723,2.9756565863107935,-0.433884,-0.900969,7.190676034332207,2.592522791115586
2022-08-12 17:00:00,0.19187037680497235,-0.45006138324204353,2.247652587077588,-0.433884,-0.900969,7.190676034332207,3.1869159995676193
2022-08-12 18:00:00,0.2154185432124614,-0.3453647564188206,1.135424254915746,-0.433884,-0.900969,7.190676034332207,3.5738786467437667
2022-08-12 19:00:00,0.11362969487041197,-0.24512330520509645,0.02622927275070908,-0.433884,-0.900969,7.190676034332207,4.222771070881112
2022-08-12 20:00:00,-0.08159220083038433,-0.053550753996645904,-0.49854027669656,-0.433884,-0.900969,7.190676034332207,4.272821555721387
2022-08-12 21:00:00,-0.21832348964806267,0.13802179721180463,-0.6097631099127442,-0.433884,-0.900969,7.190676034332207,3.7387668050429776
2022-08-12 22:00:00,-0.1712271568330846,0.21821495818278394,-0.6107742265783459,-0.433884,-0.900969,7.190676034332207,3.383688048909201
2022-08-12 23:00:00,-0.3421412678551825,0.1892563167210414,-0.6107742265783459,-0.433884,-0.900969,7.190676034332207,2.9624315929134877
2022-08-13 00:00:00,-0.8169026873610101,0.2939529435442644,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.9921838947106774
2022-08-13 01:00:00,-1.1298654150992515,0.17589078989254486,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.7463813327711413
2022-08-13 02:00:00,-1.4002895196497709,0.11351833135956096,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.6273726912907818
2022-08-13 03:00:00,-1.5271457709417282,0.07119416306932189,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.4996521404750216
2022-08-13 04:00:00,-1.5917133239945207,0.03109758258383224,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.51540881649573
2022-08-13 05:00:00,-1.6274153827413589,-0.03573005155865051,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.5800104527597165
2022-08-13 06:00:00,-1.64868469433522,-0.10478527350588268,-0.5844851932727023,-0.974928,-0.222521,7.191429330036379,2.553502488627366
2022-08-13 07:00:00,-1.4413089062950746,-0.23398536618134932,-0.330694910206682,-0.974928,-0.222521,7.191429330036379,2.6354362988016127
2022-08-13 08:00:00,-1.1693655652021364,-0.37209581007581366,0.5823434388316301,-0.974928,-0.222521,7.191429330036379,2.7388738166159396
2022-08-13 09:00:00,-0.8503258912942203,-0.6950960417644803,1.7987167875504446,-0.974928,-0.222521,7.191429330036379,2.503452003787092
2022-08-13 10:00:00,-0.6178827003041671,-0.7908823173687055,2.7087217865919517,-0.974928,-0.222521,7.191429330036379,2.122606785804171
2022-08-13 11:00:00,-0.6201615551177951,-0.7441029734689676,3.3578586859082264,-0.974928,-0.222521,7.191429330036379,1.6692811692656104
2022-08-13 12:00:00,-0.4902668307410007,-0.7017788051787286,3.7552275354896847,-0.974928,-0.222521,7.191429330036379,0.7507661825113884
2022-08-13 13:00:00,-0.6163634637617486,-0.7084615685929768,3.9129617353235457,-0.974928,-0.222521,7.191429330036379,-0.7823473488470637
2022-08-13 14:00:00,-0.7249888765446818,-0.73519262224997,3.8229723520849967,-0.974928,-0.222521,7.191429330036379,0.12328426555548662
2022-08-13 15:00:00,-0.683209871628169,-0.7552409124927147,3.4953705524300545,-0.974928,-0.222521,7.191429330036379,1.4931784076764654
2022-08-13 16:00:00,-0.7880371930550557,-0.7641512637117125,2.9857677529668103,-0.974928,-0.222521,7.191429330036379,2.1354899460151935
2022-08-13 17:00:00,-0.7356235323416124,-0.7552409124927147,2.247652587077588,-0.974928,-0.222521,7.191429330036379,2.8538037005438164
2022-08-13 18:00:00,-0.6209211733890044,-0.7151443320072252,1.1232908549285259,-0.974928,-0.222521,7.191429330036379,3.3533796557563815
2022-08-13 19:00:00,-0.5692671309467704,-0.7017788051787286,0.01308475609788731,-0.974928,-0.222521,7.191429330036379,3.6968727038908726
2022-08-13 20:00:00,-0.685488726441797,-0.6416339344504941,-0.5046069766901701,-0.974928,-0.222521,7.191429330036379,3.710219462134386
2022-08-13 21:00:00,-0.7196715486462166,-0.5525304222605171,-0.6097631099127442,-0.974928,-0.222521,7.191429330036379,3.480729667571188
2022-08-13 22:00:00,-0.6984022370523555,-0.4611993222657907,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,3.313617709557856
2022-08-13 23:00:00,-0.7409408602400777,-0.38100616129481135,-0.6107742265783459,-0.974928,-0.222521,7.191429330036379,2.9797637668237473
2022-08-14 00:00:00,-1.112394194861437,-0.0624611052156436,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.890877966141531
2022-08-14 01:00:00,-1.36762593398777,-0.08473698326313785,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.7138485741958025
2022-08-14 02:00:00,-1.6494443126064293,-0.17606808325786427,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.534965355828509
2022-08-14 03:00:00,-1.754271634033316,-0.24289571740034702,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.313446534025904
2022-08-14 04:00:00,-1.834031552510295,-0.2874474734953355,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.2769283597838186
2022-08-14 05:00:00,-1.8370700255951324,-0.29858541251908266,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.2857336110049555
2022-08-14 06:00:00,-1.8568201006465748,-0.2785371222763378,-0.5875185432695074,-0.781831,0.62349,7.192182058713246,2.3020460955270945
2022-08-14 07:00:00,-1.7535120157621067,-0.35204751983306887,-0.3195726268850636,-0.781831,0.62349,7.192182058713246,2.2768355836064806
2022-08-14 08:00:00,-1.5111937872463324,-0.45228897104679294,0.45190938896901406,-0.781831,0.62349,7.192182058713246,2.324290881169083
2022-08-14 09:00:00,-1.2073464787626027,-0.7619236759069631,1.5247041711723908,-0.781831,0.62349,7.192182058713246,2.1831305130782725
2022-08-14 10:00:00,-0.9475570300090138,-0.9245375856536711,2.4053867869114494,-0.781831,0.62349,7.192182058713246,1.8963610460516132
2022-08-14 11:00:00,-0.8108257411913354,-0.940130700286917,3.0070012029444455,-0.781831,0.62349,7.192182058713246,1.1950086435780967
2022-08-14 12:00:00,-0.7963929940383583,-0.9356755246774182,3.3295474192713796,-0.781831,0.62349,7.192182058713246,0.042647766165877024
2022-08-14 13:00:00,-0.8837490952274306,-0.940130700286917,3.4043700525259037,-0.781831,0.62349,7.192182058713246,-0.5436817287050003
2022-08-14 14:00:00,-0.9467974117378045,-0.9423582880916664,3.2446136193608393,-0.781831,0.62349,7.192182058713246,-0.25969289524036443
2022-08-14 15:00:00,-0.9824994704846427,-0.940130700286917,2.9048784197186763,-0.781831,0.62349,7.192182058713246,0.5323987807691846
2022-08-14 16:00:00,-1.0501054966222725,-0.9133996466299239,2.3477531369721536,-0.781831,0.62349,7.192182058713246,1.8675359403194054
2022-08-14 17:00:00,-1.0068072551633411,-0.8866685929729308,1.545937621150026,-0.781831,0.62349,7.192182058713246,2.2589473183405913
2022-08-14 18:00:00,-0.7766429189869158,-0.8554823637064388,0.5489765888667748,-0.781831,0.62349,7.192182058713246,2.8871708790067987
2022-08-14 19:00:00,-0.7029599466796115,-0.8087030198067009,-0.10420477711190693,-0.781831,0.62349,7.192182058713246,3.248737744761855
2022-08-14 20:00:00,-0.6399116301692376,-0.7084615685929768,-0.5046069766901701,-0.781831,0.62349,7.192182058713246,3.2955438919372906
2022-08-14 21:00:00,-0.6740944523736572,-0.4745648490942872,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,3.3200130430017976
2022-08-14 22:00:00,-0.6239596464738417,-0.12260597594387808,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,3.2534648041389076
2022-08-14 23:00:00,-0.7903160478686837,0.062283811850324194,-0.6107742265783459,-0.781831,0.62349,7.192182058713246,2.950011465026558
2022-08-15 00:00:00,-1.093403738081204,-0.03350246375390108,-0.6107742265783459,0.0,1.0,7.1929342212158,2.5083646155188206
2022-08-15 01:00:00,-1.3174911280879547,0.14693214843080235,-0.6107742265783459,0.0,1.0,7.1929342212158,2.379160777282449
2022-08-15 02:00:00,-1.646405839521592,0.16475285086879773,-0.6107742265783459,0.0,1.0,7.1929342212158,2.374989809261026
2022-08-15 03:00:00,-1.7831371283392703,0.04223552160757937,-0.6107742265783459,0.0,1.0,7.1929342212158,2.276372268428189
2022-08-15 04:00:00,-1.7990891120346661,-0.011226585706406831,-0.6107742265783459,0.0,1.0,7.1929342212158,2.304085191449137
2022-08-15 05:00:00,-1.7580697253893627,0.008821704536337993,-0.6107742265783459,0.0,1.0,7.1929342212158,2.394453572416467
2022-08-15 06:00:00,-1.6889444627093142,-0.04686799058239763,-0.5986408265911258,0.0,1.0,7.1929342212158,2.1818327780123368
2022-08-15 07:00:00,-1.5962710336217767,-0.29858541251908266,-0.41259536012041764,0.0,1.0,7.1929342212158,2.7064338342179393
2022-08-15 08:00:00,-1.3767413532422819,-0.48570278811803436,-0.05870452715983158,0.0,1.0,7.1929342212158,3.1640229121010615
2022-08-15 09:00:00,-1.0941633563524134,-0.5302545442130229,0.3042863557911696,0.0,1.0,7.1929342212158,3.229180639720678
2022-08-15 10:00:00,-0.9088164981773383,-0.5168890173845263,0.6622216554141623,0.0,1.0,7.1929342212158,3.030926434375281
2022-08-15 11:00:00,-0.7333446775279844,-0.5503028344557677,0.9635344217634614,0.0,1.0,7.1929342212158,2.8052365031241537
2022-08-15 12:00:00,-0.6938445274250996,-0.5814890637222596,1.1617132882213896,0.0,1.0,7.1929342212158,2.7612108127268677
2022-08-15 13:00:00,-0.7865179565126371,-0.6171304685982504,1.3255141880488608,0.0,1.0,7.1929342212158,2.6668568746656915
2022-08-15 14:00:00,-0.9422397021105485,-0.6193580564029998,1.4984151378667472,0.0,1.0,7.1929342212158,2.6727888929313415
2022-08-15 15:00:00,-1.0782113726570175,-0.6483166978647423,1.5075151878571622,0.0,1.0,7.1929342212158,2.5552635388715936
2022-08-15 16:00:00,-1.1108749583190185,-0.6973236295692297,1.3022585047400224,0.0,1.0,7.1929342212158,2.740263762150815
2022-08-15 17:00:00,-1.0470670235374353,-0.73519262224997,0.9544343717730462,0.0,1.0,7.1929342212158,3.1924774788323154
2022-08-15 18:00:00,-0.8624797836335695,-0.7641512637117125,0.43168705565698057,0.0,1.0,7.1929342212158,3.620314254918248
2022-08-15 19:00:00,-0.7386620054264497,-0.7953374929782044,-0.11431594376792367,0.0,1.0,7.1929342212158,3.852121191081303
2022-08-15 20:00:00,-0.7941141392247304,-0.8109306076114504,-0.5147181433461868,0.0,1.0,7.1929342212158,4.183101335151526
2022-08-15 21:00:00,-0.7553736073930548,-0.7864271417592067,-0.6107742265783459,0.0,1.0,7.1929342212158,4.0067208107387655
