date,FUTU__load_f,FUTU__wind_f,FUTU__solar_f,CONS__wd_sin,CONS__wd_cos,CONS__ts_age,TARG__target
2018-12-25 00:00:00,9212.0,52.0,0.0,0.781831,0.62349,0.0,70.24
2018-12-25 01:00:00,8708.0,54.0,0.0,0.781831,0.62349,0.0,74.01
2018-12-25 02:00:00,8278.0,53.0,0.0,0.781831,0.62349,0.0,71.23
2018-12-25 03:00:00,7941.0,51.0,0.0,0.781831,0.62349,0.0,34.28
2018-12-25 04:00:00,7716.0,51.0,0.0,0.781831,0.62349,0.0,22.38
2018-12-25 05:00:00,7670.0,52.0,0.0,0.781831,0.62349,0.0,33.59
2018-12-25 06:00:00,7728.0,57.0,0.0,0.781831,0.62349,0.0,43.11
2018-12-25 07:00:00,7775.0,65.0,0.0,0.781831,0.62349,0.0,52.94
2018-12-25 08:00:00,7987.0,74.0,4.0,0.781831,0.62349,0.0,27.17
2018-12-25 09:00:00,8343.0,79.0,249.0,0.781831,0.62349,0.0,51.31
2018-12-25 10:00:00,8820.0,75.0,606.0,0.781831,0.62349,0.0,69.31
2018-12-25 11:00:00,9141.0,64.0,685.0,0.781831,0.62349,0.0,59.51
2018-12-25 12:00:00,9324.0,51.0,858.0,0.781831,0.62349,0.0,45.72
2018-12-25 13:00:00,9253.0,43.0,856.0,0.781831,0.62349,0.0,53.48
2018-12-25 14:00:00,9021.0,41.0,656.0,0.781831,0.62349,0.0,47.98
2018-12-25 15:00:00,8954.0,45.0,381.0,0.781831,0.62349,0.0,36.28
2018-12-25 16:00:00,8932.0,54.0,50.0,0.781831,0.62349,0.0,50.54
2018-12-25 17:00:00,9284.0,67.0,0.0,0.781831,0.62349,0.0,72.7
2018-12-25 18:00:00,9582.0,83.0,0.0,0.781831,0.62349,0.0,72.7
2018-12-25 19:00:00,9454.0,95.0,0.0,0.781831,0.62349,0.0,73.01
2018-12-25 20:00:00,9215.0,103.0,0.0,0.781831,0.62349,0.0,61.24
2018-12-25 21:00:00,9044.0,108.0,0.0,0.781831,0.62349,0.0,60.17
2018-12-25 22:00:00,9073.0,113.0,0.0,0.781831,0.62349,0.0,68.54
2018-12-25 23:00:00,9349.0,119.0,0.0,0.781831,0.62349,0.0,76.15
2018-12-26 00:00:00,8975.0,159.0,0.0,0.974928,-0.222521,0.6931471805599453,69.6
2018-12-26 01:00:00,8256.0,158.0,0.0,0.974928,-0.222521,0.6931471805599453,49.95
2018-12-26 02:00:00,7700.0,155.0,0.0,0.974928,-0.222521,0.6931471805599453,39.99
2018-12-26 03:00:00,7581.0,151.0,0.0,0.974928,-0.222521,0.6931471805599453,30.57
2018-12-26 04:00:00,7692.0,142.0,0.0,0.974928,-0.222521,0.6931471805599453,29.54
2018-12-26 05:00:00,8004.0,125.0,0.0,0.974928,-0.222521,0.6931471805599453,33.86
2018-12-26 06:00:00,8574.0,107.0,0.0,0.974928,-0.222521,0.6931471805599453,51.35
2018-12-26 07:00:00,9112.0,96.0,0.0,0.974928,-0.222521,0.6931471805599453,55.73
2018-12-26 08:00:00,9929.0,93.0,2.0,0.974928,-0.222521,0.6931471805599453,62.32
2018-12-26 09:00:00,10216.0,88.0,190.0,0.974928,-0.222521,0.6931471805599453,70.25
2018-12-26 10:00:00,10416.0,76.0,478.0,0.974928,-0.222521,0.6931471805599453,74.27
2018-12-26 11:00:00,10532.0,60.0,582.0,0.974928,-0.222521,0.6931471805599453,72.38
2018-12-26 12:00:00,10595.0,46.0,720.0,0.974928,-0.222521,0.6931471805599453,71.36
2018-12-26 13:00:00,10442.0,38.0,702.0,0.974928,-0.222521,0.6931471805599453,54.49
2018-12-26 14:00:00,10273.0,36.0,526.0,0.974928,-0.222521,0.6931471805599453,53.31
2018-12-26 15:00:00,10279.0,41.0,303.0,0.974928,-0.222521,0.6931471805599453,53.85
2018-12-26 16:00:00,10272.0,52.0,36.0,0.974928,-0.222521,0.6931471805599453,58.13
2018-12-26 17:00:00,10848.0,69.0,0.0,0.974928,-0.222521,0.6931471805599453,76.7
2018-12-26 18:00:00,11115.0,88.0,0.0,0.974928,-0.222521,0.6931471805599453,72.77
2018-12-26 19:00:00,10752.0,103.0,0.0,0.974928,-0.222521,0.6931471805599453,69.8
2018-12-26 20:00:00,10245.0,111.0,0.0,0.974928,-0.222521,0.6931471805599453,62.3
2018-12-26 21:00:00,9797.0,114.0,0.0,0.974928,-0.222521,0.6931471805599453,59.93
2018-12-26 22:00:00,9769.0,121.0,0.0,0.974928,-0.222521,0.6931471805599453,62.34
2018-12-26 23:00:00,10000.0,131.0,0.0,0.974928,-0.222521,0.6931471805599453,65.4
2018-12-27 00:00:00,9303.0,139.0,0.0,0.433884,-0.900969,1.0986122886681098,57.88
2018-12-27 01:00:00,8845.0,133.0,0.0,0.433884,-0.900969,1.0986122886681098,52.9
2018-12-27 02:00:00,8407.0,127.0,0.0,0.433884,-0.900969,1.0986122886681098,48.76
2018-12-27 03:00:00,8137.0,120.0,0.0,0.433884,-0.900969,1.0986122886681098,48.25
2018-12-27 04:00:00,8091.0,113.0,0.0,0.433884,-0.900969,1.0986122886681098,46.41
2018-12-27 05:00:00,8257.0,110.0,0.0,0.433884,-0.900969,1.0986122886681098,49.18
2018-12-27 06:00:00,8750.0,113.0,0.0,0.433884,-0.900969,1.0986122886681098,52.54
2018-12-27 07:00:00,9317.0,117.0,0.0,0.433884,-0.900969,1.0986122886681098,65.31
2018-12-27 08:00:00,10138.0,118.0,2.0,0.433884,-0.900969,1.0986122886681098,65.95
2018-12-27 09:00:00,10414.0,119.0,89.0,0.433884,-0.900969,1.0986122886681098,72.32
2018-12-27 10:00:00,10585.0,111.0,254.0,0.433884,-0.900969,1.0986122886681098,75.14
2018-12-27 11:00:00,10644.0,92.0,417.0,0.433884,-0.900969,1.0986122886681098,73.59
2018-12-27 12:00:00,10649.0,72.0,526.0,0.433884,-0.900969,1.0986122886681098,66.14
2018-12-27 13:00:00,10494.0,55.0,478.0,0.433884,-0.900969,1.0986122886681098,65.0
2018-12-27 14:00:00,10331.0,43.0,330.0,0.433884,-0.900969,1.0986122886681098,65.51
2018-12-27 15:00:00,10352.0,40.0,188.0,0.433884,-0.900969,1.0986122886681098,68.11
2018-12-27 16:00:00,10368.0,44.0,16.0,0.433884,-0.900969,1.0986122886681098,69.22
2018-12-27 17:00:00,10957.0,54.0,0.0,0.433884,-0.900969,1.0986122886681098,70.74
2018-12-27 18:00:00,11230.0,68.0,0.0,0.433884,-0.900969,1.0986122886681098,71.97
2018-12-27 19:00:00,10855.0,80.0,0.0,0.433884,-0.900969,1.0986122886681098,71.25
2018-12-27 20:00:00,10320.0,84.0,0.0,0.433884,-0.900969,1.0986122886681098,70.0
2018-12-27 21:00:00,9856.0,83.0,0.0,0.433884,-0.900969,1.0986122886681098,62.56
2018-12-27 22:00:00,9810.0,80.0,0.0,0.433884,-0.900969,1.0986122886681098,64.62
2018-12-27 23:00:00,10035.0,76.0,0.0,0.433884,-0.900969,1.0986122886681098,56.81
2018-12-28 00:00:00,9413.0,81.0,0.0,-0.433884,-0.900969,1.3862943611198906,57.01
2018-12-28 01:00:00,8978.0,72.0,0.0,-0.433884,-0.900969,1.3862943611198906,50.0
2018-12-28 02:00:00,8565.0,65.0,0.0,-0.433884,-0.900969,1.3862943611198906,49.19
2018-12-28 03:00:00,8307.0,64.0,0.0,-0.433884,-0.900969,1.3862943611198906,48.51
2018-12-28 04:00:00,8252.0,61.0,0.0,-0.433884,-0.900969,1.3862943611198906,48.07
2018-12-28 05:00:00,8406.0,56.0,0.0,-0.433884,-0.900969,1.3862943611198906,49.82
2018-12-28 06:00:00,8843.0,51.0,0.0,-0.433884,-0.900969,1.3862943611198906,52.03
2018-12-28 07:00:00,9509.0,47.0,0.0,-0.433884,-0.900969,1.3862943611198906,62.97
2018-12-28 08:00:00,10355.0,45.0,2.0,-0.433884,-0.900969,1.3862943611198906,65.77
2018-12-28 09:00:00,10522.0,45.0,94.0,-0.433884,-0.900969,1.3862943611198906,68.91
2018-12-28 10:00:00,10603.0,44.0,238.0,-0.433884,-0.900969,1.3862943611198906,69.28
2018-12-28 11:00:00,10596.0,44.0,341.0,-0.433884,-0.900969,1.3862943611198906,66.36
2018-12-28 12:00:00,10552.0,43.0,367.0,-0.433884,-0.900969,1.3862943611198906,67.9
2018-12-28 13:00:00,10426.0,42.0,330.0,-0.433884,-0.900969,1.3862943611198906,65.16
2018-12-28 14:00:00,10217.0,44.0,219.0,-0.433884,-0.900969,1.3862943611198906,64.64
2018-12-28 15:00:00,10165.0,52.0,116.0,-0.433884,-0.900969,1.3862943611198906,63.35
2018-12-28 16:00:00,10210.0,62.0,15.0,-0.433884,-0.900969,1.3862943611198906,66.01
2018-12-28 17:00:00,10747.0,72.0,0.0,-0.433884,-0.900969,1.3862943611198906,68.03
2018-12-28 18:00:00,10925.0,81.0,0.0,-0.433884,-0.900969,1.3862943611198906,70.16
2018-12-28 19:00:00,10556.0,87.0,0.0,-0.433884,-0.900969,1.3862943611198906,68.93
2018-12-28 20:00:00,10104.0,86.0,0.0,-0.433884,-0.900969,1.3862943611198906,66.0
2018-12-28 21:00:00,9744.0,83.0,0.0,-0.433884,-0.900969,1.3862943611198906,59.91
2018-12-28 22:00:00,9640.0,82.0,0.0,-0.433884,-0.900969,1.3862943611198906,69.55
2018-12-28 23:00:00,9798.0,81.0,0.0,-0.433884,-0.900969,1.3862943611198906,65.87
2018-12-29 00:00:00,9232.0,118.0,0.0,-0.974928,-0.222521,1.6094379124341003,56.69
2018-12-29 01:00:00,9022.0,128.0,0.0,-0.974928,-0.222521,1.6094379124341003,50.9
2018-12-29 02:00:00,8629.0,144.0,0.0,-0.974928,-0.222521,1.6094379124341003,48.9
2018-12-29 03:00:00,8326.0,159.0,0.0,-0.974928,-0.222521,1.6094379124341003,47.24
2018-12-29 04:00:00,8237.0,172.0,0.0,-0.974928,-0.222521,1.6094379124341003,47.01
2018-12-29 05:00:00,8294.0,183.0,0.0,-0.974928,-0.222521,1.6094379124341003,47.21
2018-12-29 06:00:00,8489.0,196.0,0.0,-0.974928,-0.222521,1.6094379124341003,48.01
2018-12-29 07:00:00,8594.0,212.0,0.0,-0.974928,-0.222521,1.6094379124341003,50.02
2018-12-29 08:00:00,9192.0,234.0,1.0,-0.974928,-0.222521,1.6094379124341003,52.26
2018-12-29 09:00:00,9691.0,271.0,35.0,-0.974928,-0.222521,1.6094379124341003,60.41
2018-12-29 10:00:00,10065.0,321.0,112.0,-0.974928,-0.222521,1.6094379124341003,62.01
2018-12-29 11:00:00,10206.0,384.0,169.0,-0.974928,-0.222521,1.6094379124341003,60.09
2018-12-29 12:00:00,10315.0,471.0,182.0,-0.974928,-0.222521,1.6094379124341003,58.97
2018-12-29 13:00:00,10214.0,588.0,157.0,-0.974928,-0.222521,1.6094379124341003,54.91
2018-12-29 14:00:00,9980.0,713.0,102.0,-0.974928,-0.222521,1.6094379124341003,51.66
2018-12-29 15:00:00,9944.0,814.0,48.0,-0.974928,-0.222521,1.6094379124341003,51.31
2018-12-29 16:00:00,9938.0,875.0,5.0,-0.974928,-0.222521,1.6094379124341003,51.28
2018-12-29 17:00:00,10581.0,899.0,0.0,-0.974928,-0.222521,1.6094379124341003,63.1
2018-12-29 18:00:00,10758.0,879.0,0.0,-0.974928,-0.222521,1.6094379124341003,70.19
2018-12-29 19:00:00,10514.0,823.0,0.0,-0.974928,-0.222521,1.6094379124341003,68.16
2018-12-29 20:00:00,10034.0,755.0,0.0,-0.974928,-0.222521,1.6094379124341003,57.81
2018-12-29 21:00:00,9610.0,685.0,0.0,-0.974928,-0.222521,1.6094379124341003,54.65
2018-12-29 22:00:00,9428.0,610.0,0.0,-0.974928,-0.222521,1.6094379124341003,70.1
2018-12-29 23:00:00,9676.0,533.0,0.0,-0.974928,-0.222521,1.6094379124341003,76.59
2018-12-30 00:00:00,9185.0,558.0,0.0,-0.781831,0.62349,1.791759469228055,65.32
2018-12-30 01:00:00,8814.0,498.0,0.0,-0.781831,0.62349,1.791759469228055,68.72
2018-12-30 02:00:00,8528.0,432.0,0.0,-0.781831,0.62349,1.791759469228055,68.7
2018-12-30 03:00:00,8299.0,364.0,0.0,-0.781831,0.62349,1.791759469228055,53.91
2018-12-30 04:00:00,8135.0,300.0,0.0,-0.781831,0.62349,1.791759469228055,39.6
2018-12-30 05:00:00,8119.0,238.0,0.0,-0.781831,0.62349,1.791759469228055,48.15
2018-12-30 06:00:00,8250.0,188.0,0.0,-0.781831,0.62349,1.791759469228055,59.69
2018-12-30 07:00:00,8225.0,163.0,0.0,-0.781831,0.62349,1.791759469228055,62.0
2018-12-30 08:00:00,8585.0,157.0,1.0,-0.781831,0.62349,1.791759469228055,46.31
2018-12-30 09:00:00,8901.0,159.0,27.0,-0.781831,0.62349,1.791759469228055,52.98
2018-12-30 10:00:00,9456.0,165.0,84.0,-0.781831,0.62349,1.791759469228055,53.56
2018-12-30 11:00:00,9829.0,174.0,278.0,-0.781831,0.62349,1.791759469228055,52.45
2018-12-30 12:00:00,9967.0,188.0,278.0,-0.781831,0.62349,1.791759469228055,52.48
2018-12-30 13:00:00,9860.0,207.0,220.0,-0.781831,0.62349,1.791759469228055,52.79
2018-12-30 14:00:00,9657.0,224.0,188.0,-0.781831,0.62349,1.791759469228055,46.19
2018-12-30 15:00:00,9681.0,237.0,82.0,-0.781831,0.62349,1.791759469228055,47.64
2018-12-30 16:00:00,9534.0,248.0,10.0,-0.781831,0.62349,1.791759469228055,52.95
2018-12-30 17:00:00,10101.0,258.0,0.0,-0.781831,0.62349,1.791759469228055,58.4
2018-12-30 18:00:00,10342.0,266.0,0.0,-0.781831,0.62349,1.791759469228055,66.71
2018-12-30 19:00:00,10116.0,263.0,0.0,-0.781831,0.62349,1.791759469228055,63.01
2018-12-30 20:00:00,9847.0,255.0,0.0,-0.781831,0.62349,1.791759469228055,62.42
2018-12-30 21:00:00,9503.0,247.0,0.0,-0.781831,0.62349,1.791759469228055,54.28
2018-12-30 22:00:00,9405.0,238.0,0.0,-0.781831,0.62349,1.791759469228055,55.63
2018-12-30 23:00:00,9580.0,229.0,0.0,-0.781831,0.62349,1.791759469228055,55.0
2018-12-31 00:00:00,8675.0,245.0,0.0,0.0,1.0,1.9459101490553132,50.94
2018-12-31 01:00:00,8560.0,230.0,0.0,0.0,1.0,1.9459101490553132,49.57
2018-12-31 02:00:00,8204.0,216.0,0.0,0.0,1.0,1.9459101490553132,48.32
2018-12-31 03:00:00,7965.0,203.0,0.0,0.0,1.0,1.9459101490553132,45.89
2018-12-31 04:00:00,7911.0,190.0,0.0,0.0,1.0,1.9459101490553132,45.47
2018-12-31 05:00:00,8005.0,176.0,0.0,0.0,1.0,1.9459101490553132,47.11
2018-12-31 06:00:00,8573.0,162.0,0.0,0.0,1.0,1.9459101490553132,49.12
2018-12-31 07:00:00,9173.0,145.0,0.0,0.0,1.0,1.9459101490553132,53.79
2018-12-31 08:00:00,9627.0,127.0,1.0,0.0,1.0,1.9459101490553132,57.47
2018-12-31 09:00:00,9962.0,114.0,42.0,0.0,1.0,1.9459101490553132,61.52
2018-12-31 10:00:00,10201.0,105.0,136.0,0.0,1.0,1.9459101490553132,62.64
2018-12-31 11:00:00,10277.0,96.0,211.0,0.0,1.0,1.9459101490553132,64.56
2018-12-31 12:00:00,10272.0,88.0,254.0,0.0,1.0,1.9459101490553132,65.01
2018-12-31 13:00:00,10150.0,79.0,260.0,0.0,1.0,1.9459101490553132,63.91
2018-12-31 14:00:00,9943.0,73.0,254.0,0.0,1.0,1.9459101490553132,59.68
2018-12-31 15:00:00,9913.0,76.0,140.0,0.0,1.0,1.9459101490553132,56.6
2018-12-31 16:00:00,9924.0,85.0,16.0,0.0,1.0,1.9459101490553132,63.28
2018-12-31 17:00:00,10507.0,100.0,0.0,0.0,1.0,1.9459101490553132,68.01
2018-12-31 18:00:00,10736.0,121.0,0.0,0.0,1.0,1.9459101490553132,66.98
2018-12-31 19:00:00,10493.0,143.0,0.0,0.0,1.0,1.9459101490553132,58.28
2018-12-31 20:00:00,10014.0,164.0,0.0,0.0,1.0,1.9459101490553132,50.01
2018-12-31 21:00:00,9569.0,188.0,0.0,0.0,1.0,1.9459101490553132,45.79
2018-12-31 22:00:00,9397.0,215.0,0.0,0.0,1.0,1.9459101490553132,50.49
2018-12-31 23:00:00,9633.0,248.0,0.0,0.0,1.0,1.9459101490553132,56.14
2019-01-01 00:00:00,9186.0,237.0,0.0,0.781831,0.62349,2.0794415416798357,69.49
2019-01-01 01:00:00,8701.0,267.0,0.0,0.781831,0.62349,2.0794415416798357,66.58
2019-01-01 02:00:00,8298.0,299.0,0.0,0.781831,0.62349,2.0794415416798357,65.07
2019-01-01 03:00:00,7971.0,330.0,0.0,0.781831,0.62349,2.0794415416798357,52.17
2019-01-01 04:00:00,7711.0,354.0,0.0,0.781831,0.62349,2.0794415416798357,47.66
2019-01-01 05:00:00,7618.0,361.0,0.0,0.781831,0.62349,2.0794415416798357,50.87
2019-01-01 06:00:00,7616.0,365.0,0.0,0.781831,0.62349,2.0794415416798357,52.88
2019-01-01 07:00:00,7548.0,374.0,0.0,0.781831,0.62349,2.0794415416798357,61.78
2019-01-01 08:00:00,7582.0,388.0,1.0,0.781831,0.62349,2.0794415416798357,50.08
2019-01-01 09:00:00,7756.0,403.0,24.0,0.781831,0.62349,2.0794415416798357,50.27
2019-01-01 10:00:00,8089.0,428.0,72.0,0.781831,0.62349,2.0794415416798357,66.36
2019-01-01 11:00:00,8402.0,461.0,113.0,0.781831,0.62349,2.0794415416798357,75.08
2019-01-01 12:00:00,8681.0,483.0,133.0,0.781831,0.62349,2.0794415416798357,90.66
2019-01-01 13:00:00,8769.0,480.0,137.0,0.781831,0.62349,2.0794415416798357,75.71
2019-01-01 14:00:00,8651.0,476.0,113.0,0.781831,0.62349,2.0794415416798357,68.3
2019-01-01 15:00:00,8638.0,490.0,55.0,0.781831,0.62349,2.0794415416798357,61.83
2019-01-01 16:00:00,8668.0,513.0,7.0,0.781831,0.62349,2.0794415416798357,72.12
2019-01-01 17:00:00,9070.0,536.0,0.0,0.781831,0.62349,2.0794415416798357,62.58
2019-01-01 18:00:00,9389.0,553.0,0.0,0.781831,0.62349,2.0794415416798357,56.94
2019-01-01 19:00:00,9318.0,566.0,0.0,0.781831,0.62349,2.0794415416798357,57.89
2019-01-01 20:00:00,9108.0,580.0,0.0,0.781831,0.62349,2.0794415416798357,51.3
2019-01-01 21:00:00,8956.0,586.0,0.0,0.781831,0.62349,2.0794415416798357,51.89
2019-01-01 22:00:00,9038.0,585.0,0.0,0.781831,0.62349,2.0794415416798357,60.88
2019-01-01 23:00:00,9342.0,584.0,0.0,0.781831,0.62349,2.0794415416798357,60.74
2019-01-02 00:00:00,8977.0,566.0,0.0,0.974928,-0.222521,2.1972245773362196,65.96
2019-01-02 01:00:00,8975.0,561.0,0.0,0.974928,-0.222521,2.1972245773362196,57.9
2019-01-02 02:00:00,8626.0,554.0,0.0,0.974928,-0.222521,2.1972245773362196,56.48
2019-01-02 03:00:00,8483.0,554.0,0.0,0.974928,-0.222521,2.1972245773362196,46.68
2019-01-02 04:00:00,8582.0,564.0,0.0,0.974928,-0.222521,2.1972245773362196,50.8
2019-01-02 05:00:00,8845.0,573.0,0.0,0.974928,-0.222521,2.1972245773362196,45.28
2019-01-02 06:00:00,9556.0,575.0,0.0,0.974928,-0.222521,2.1972245773362196,55.3
2019-01-02 07:00:00,10491.0,573.0,0.0,0.974928,-0.222521,2.1972245773362196,56.86
2019-01-02 08:00:00,11413.0,557.0,1.0,0.974928,-0.222521,2.1972245773362196,55.99
2019-01-02 09:00:00,11696.0,530.0,71.0,0.974928,-0.222521,2.1972245773362196,55.33
2019-01-02 10:00:00,11800.0,512.0,277.0,0.974928,-0.222521,2.1972245773362196,53.47
2019-01-02 11:00:00,11832.0,495.0,402.0,0.974928,-0.222521,2.1972245773362196,53.22
2019-01-02 12:00:00,11377.0,475.0,466.0,0.974928,-0.222521,2.1972245773362196,57.32
2019-01-02 13:00:00,11215.0,447.0,426.0,0.974928,-0.222521,2.1972245773362196,51.91
2019-01-02 14:00:00,11072.0,399.0,325.0,0.974928,-0.222521,2.1972245773362196,54.59
2019-01-02 15:00:00,11097.0,348.0,189.0,0.974928,-0.222521,2.1972245773362196,58.89
2019-01-02 16:00:00,11059.0,312.0,31.0,0.974928,-0.222521,2.1972245773362196,66.57
2019-01-02 17:00:00,11706.0,291.0,0.0,0.974928,-0.222521,2.1972245773362196,74.33
2019-01-02 18:00:00,12052.0,279.0,0.0,0.974928,-0.222521,2.1972245773362196,74.45
2019-01-02 19:00:00,11798.0,262.0,0.0,0.974928,-0.222521,2.1972245773362196,74.33
2019-01-02 20:00:00,10963.0,239.0,0.0,0.974928,-0.222521,2.1972245773362196,67.29
2019-01-02 21:00:00,10379.0,213.0,0.0,0.974928,-0.222521,2.1972245773362196,55.64
2019-01-02 22:00:00,10258.0,185.0,0.0,0.974928,-0.222521,2.1972245773362196,56.77
2019-01-02 23:00:00,10527.0,159.0,0.0,0.974928,-0.222521,2.1972245773362196,57.28
2019-01-03 00:00:00,10243.0,128.0,0.0,0.433884,-0.900969,2.302585092994046,50.12
2019-01-03 01:00:00,9641.0,120.0,0.0,0.433884,-0.900969,2.302585092994046,46.45
2019-01-03 02:00:00,9195.0,110.0,0.0,0.433884,-0.900969,2.302585092994046,46.12
2019-01-03 03:00:00,8783.0,105.0,0.0,0.433884,-0.900969,2.302585092994046,44.0
2019-01-03 04:00:00,8772.0,111.0,0.0,0.433884,-0.900969,2.302585092994046,43.88
2019-01-03 05:00:00,8939.0,119.0,0.0,0.433884,-0.900969,2.302585092994046,45.92
2019-01-03 06:00:00,9526.0,120.0,0.0,0.433884,-0.900969,2.302585092994046,52.96
2019-01-03 07:00:00,10327.0,113.0,0.0,0.433884,-0.900969,2.302585092994046,60.22
2019-01-03 08:00:00,11171.0,106.0,1.0,0.433884,-0.900969,2.302585092994046,65.65
2019-01-03 09:00:00,11480.0,102.0,64.0,0.433884,-0.900969,2.302585092994046,75.58
2019-01-03 10:00:00,11667.0,100.0,190.0,0.433884,-0.900969,2.302585092994046,77.03
2019-01-03 11:00:00,11728.0,96.0,257.0,0.433884,-0.900969,2.302585092994046,71.59
2019-01-03 12:00:00,11659.0,92.0,278.0,0.433884,-0.900969,2.302585092994046,69.83
2019-01-03 13:00:00,11598.0,89.0,271.0,0.433884,-0.900969,2.302585092994046,68.15
2019-01-03 14:00:00,11479.0,88.0,232.0,0.433884,-0.900969,2.302585092994046,68.25
2019-01-03 15:00:00,11492.0,90.0,133.0,0.433884,-0.900969,2.302585092994046,68.19
2019-01-03 16:00:00,11371.0,97.0,22.0,0.433884,-0.900969,2.302585092994046,69.4
2019-01-03 17:00:00,11996.0,110.0,0.0,0.433884,-0.900969,2.302585092994046,72.32
2019-01-03 18:00:00,12353.0,122.0,0.0,0.433884,-0.900969,2.302585092994046,77.92
2019-01-03 19:00:00,11883.0,129.0,0.0,0.433884,-0.900969,2.302585092994046,71.34
2019-01-03 20:00:00,11322.0,127.0,0.0,0.433884,-0.900969,2.302585092994046,68.38
2019-01-03 21:00:00,10801.0,118.0,0.0,0.433884,-0.900969,2.302585092994046,61.72
2019-01-03 22:00:00,10671.0,104.0,0.0,0.433884,-0.900969,2.302585092994046,56.6
2019-01-03 23:00:00,10878.0,94.0,0.0,0.433884,-0.900969,2.302585092994046,56.06
2019-01-04 00:00:00,10411.0,79.0,0.0,-0.433884,-0.900969,2.3978952727983707,53.44
2019-01-04 01:00:00,9798.0,75.0,0.0,-0.433884,-0.900969,2.3978952727983707,51.27
2019-01-04 02:00:00,9305.0,75.0,0.0,-0.433884,-0.900969,2.3978952727983707,50.0
2019-01-04 03:00:00,8948.0,81.0,0.0,-0.433884,-0.900969,2.3978952727983707,47.87
2019-01-04 04:00:00,8845.0,92.0,0.0,-0.433884,-0.900969,2.3978952727983707,47.0
2019-01-04 05:00:00,8990.0,107.0,0.0,-0.433884,-0.900969,2.3978952727983707,47.51
2019-01-04 06:00:00,9582.0,120.0,0.0,-0.433884,-0.900969,2.3978952727983707,59.54
2019-01-04 07:00:00,10308.0,130.0,0.0,-0.433884,-0.900969,2.3978952727983707,68.4
2019-01-04 08:00:00,11129.0,139.0,1.0,-0.433884,-0.900969,2.3978952727983707,74.19
2019-01-04 09:00:00,11518.0,151.0,110.0,-0.433884,-0.900969,2.3978952727983707,81.91
2019-01-04 10:00:00,11614.0,174.0,301.0,-0.433884,-0.900969,2.3978952727983707,83.56
2019-01-04 11:00:00,11683.0,207.0,450.0,-0.433884,-0.900969,2.3978952727983707,82.33
2019-01-04 12:00:00,11668.0,253.0,500.0,-0.433884,-0.900969,2.3978952727983707,79.38
2019-01-04 13:00:00,11517.0,298.0,456.0,-0.433884,-0.900969,2.3978952727983707,78.45
2019-01-04 14:00:00,11329.0,326.0,352.0,-0.433884,-0.900969,2.3978952727983707,80.62
2019-01-04 15:00:00,11201.0,337.0,202.0,-0.433884,-0.900969,2.3978952727983707,80.39
2019-01-04 16:00:00,11245.0,328.0,37.0,-0.433884,-0.900969,2.3978952727983707,79.73
2019-01-04 17:00:00,11832.0,306.0,0.0,-0.433884,-0.900969,2.3978952727983707,86.94
2019-01-04 18:00:00,12048.0,284.0,0.0,-0.433884,-0.900969,2.3978952727983707,85.7
2019-01-04 19:00:00,11598.0,270.0,0.0,-0.433884,-0.900969,2.3978952727983707,79.6
2019-01-04 20:00:00,11094.0,265.0,0.0,-0.433884,-0.900969,2.3978952727983707,60.4
2019-01-04 21:00:00,10597.0,266.0,0.0,-0.433884,-0.900969,2.3978952727983707,60.3
2019-01-04 22:00:00,10383.0,270.0,0.0,-0.433884,-0.900969,2.3978952727983707,60.3
2019-01-04 23:00:00,10694.0,277.0,0.0,-0.433884,-0.900969,2.3978952727983707,54.9
2019-01-05 00:00:00,10218.0,310.0,0.0,-0.974928,-0.222521,2.4849066497880004,59.3
2019-01-05 01:00:00,9826.0,319.0,0.0,-0.974928,-0.222521,2.4849066497880004,57.17
2019-01-05 02:00:00,9250.0,335.0,0.0,-0.974928,-0.222521,2.4849066497880004,45.9
2019-01-05 03:00:00,8860.0,359.0,0.0,-0.974928,-0.222521,2.4849066497880004,49.05
2019-01-05 04:00:00,8832.0,393.0,0.0,-0.974928,-0.222521,2.4849066497880004,51.0
2019-01-05 05:00:00,8949.0,427.0,0.0,-0.974928,-0.222521,2.4849066497880004,51.0
2019-01-05 06:00:00,9298.0,453.0,0.0,-0.974928,-0.222521,2.4849066497880004,52.21
2019-01-05 07:00:00,9405.0,464.0,0.0,-0.974928,-0.222521,2.4849066497880004,48.09
2019-01-05 08:00:00,9967.0,460.0,1.0,-0.974928,-0.222521,2.4849066497880004,59.11
2019-01-05 09:00:00,10163.0,458.0,27.0,-0.974928,-0.222521,2.4849066497880004,69.0
2019-01-05 10:00:00,10271.0,469.0,85.0,-0.974928,-0.222521,2.4849066497880004,69.0
2019-01-05 11:00:00,10486.0,493.0,140.0,-0.974928,-0.222521,2.4849066497880004,69.0
2019-01-05 12:00:00,10662.0,521.0,165.0,-0.974928,-0.222521,2.4849066497880004,73.0
2019-01-05 13:00:00,10545.0,530.0,160.0,-0.974928,-0.222521,2.4849066497880004,73.0
2019-01-05 14:00:00,10344.0,513.0,124.0,-0.974928,-0.222521,2.4849066497880004,68.96
2019-01-05 15:00:00,10324.0,483.0,63.0,-0.974928,-0.222521,2.4849066497880004,64.12
2019-01-05 16:00:00,10228.0,449.0,12.0,-0.974928,-0.222521,2.4849066497880004,59.61
2019-01-05 17:00:00,10882.0,417.0,0.0,-0.974928,-0.222521,2.4849066497880004,75.14
